sale_date,product,flavour,customization,quantity_value,quantity_units,price,mode_of_payment,toppers,delivery,delivery_charges,latitude,longitude,product_raw,flavour_raw,year_,month_,day_,dow_,week_,quarter_
09-06-2021,misc_&_combo,pineapple,,1000,gram,,,,no,,,,cake & eclair,pineapple,2021,6,9,3,23,2
11-06-2021,cake,mango,,1000,gram,850,acc,,no,,,,cake,mango,2021,6,11,5,23,2
04-07-2021,cake,redvelvet,bike,1000,gram,1650,acc,,no,,,,cake,redvelvet,2021,7,4,0,26,3
11-07-2021,cake,whiteforest,,1000,gram,900,acc,,no,,,,cake,whiteforest,2021,7,11,0,27,3
11-07-2021,cake,blackforest,,1000,gram,820,acc,,yes,,11.07271,77.10661,cake,blackforest,2021,7,11,0,27,3
13-07-2021,cake,truffle,,1000,gram,950,acc,,no,,,,cake,truffle,2021,7,13,2,28,3
15-07-2021,cake,blueberry,,1000,gram,1300,acc,,,,,,cake,Blueberry,2021,7,15,4,28,3
25-07-2021,cake,blackforest,,1000,gram,820,acc,,yes,,,,cake,blackforest,2021,7,25,0,29,3
02-01-2021,cake,blackforest,,1000,gram,750,cash,,yes,,11.23513,76.98283,cake,blackforest,2021,1,2,6,53,1
08-01-2021,cake,truffle,,1000,gram,950,cash,,yes,,11.04331,77.03747,cake,truffle,2021,1,8,5,1,1
04-12-2022,cake,blackforest,,500,gram,450,acc,,,,,,cake,blackforest,2022,12,4,0,48,4
08-01-2021,cake,chocolate,,1000,gram,800,cash,,no,,,,cake,chocolate,2021,1,8,5,1,1
18-01-2021,cake,whiteforest,,1000,gram,850,cash,,yes,,10.9426534,76.9759219,cake,whiteforest,2021,1,18,1,3,1
13-12-2022,cake,pineapple,cupcake shape,500,gram,700,acc,,,,,,caken,pineapple,2022,12,13,2,50,4
18-03-2022,cake,blueberry,,500,gram,650,acc,,no,,,,cake,blueberry,2022,3,18,5,11,1
20-01-2021,cake,chocolate,nemo,1000,gram,1500,cash,,yes,,11.02559,77.01738,cake,chocolate,2021,1,20,3,3,1
02-02-2021,cake,truffle,,1000,gram,850,cash,,yes,,,,cake,truffle,2021,2,2,2,5,1
02-02-2021,cake,blackforest,,1000,gram,850,cash,,yes,,11.1639,77.11705,cake,blackforest,2021,2,2,2,5,1
05-02-2021,cake,truffle,brownie topper,1000,gram,1400,acc,,yes,,11.00907,77.02525,cake,truffle,2021,2,5,5,5,1
05-02-2021,cake,whiteforest,,1000,gram,950,acc,,yes,,11.07805,77.03718,cake,whiteforest,2021,2,5,5,5,1
06-02-2021,cake,truffle,withfruits,1000,gram,1500,acc,,yes,,11.05998,77.08324,cake,truffle,2021,2,6,6,5,1
11-02-2021,cake,strawberry,,1000,gram,900,acc,,yes,,11.0478,77.04576,cake,straberry,2021,2,11,4,6,1
11-02-2021,cake,truffle,,1000,gram,900,acc,,yes,,11.01799,77.13027,cake,truffle,2021,2,11,4,6,1
13-02-2021,cake,chocolate,,1000,gram,850,cash,,,,11.06117,77.07608,cake,chocolate,2021,2,13,6,6,1
14-02-2021,cake,fusionberries,,1000,gram,1100,cash,,,100,11.00057,76.99788,cake,fussionberries,2021,2,14,0,6,1
16-02-2021,cake,hazelnut,,1000,gram,1300,cash,,yes,50,11.01706,76.98296,cake,hazelnuts,2021,2,16,2,7,1
21-02-2021,cake,chocochip,anniversary,1000,gram,1400,cash,,yes,,11.0045,77.07931,cake,chocochip,2021,2,21,0,7,1
21-02-2021,cake,whiteforest,rose,1000,gram,1300,,,yes,,11.0045,77.07931,cake,whiteforest,2021,2,21,0,7,1
28-02-2021,cake,mango,boy or girl rose,1000,gram,1100,cash,,yes,,11.04228,77.04931,cake,mango,2021,2,28,0,8,1
03-03-2021,cake,pineapple,,1000,gram,800,acc,,,,11.0162,77.01497,cake,pineapple,2021,3,3,3,9,1
04-03-2021,cake,chocolate,,1000,gram,750,cash,,yes,,11.06046,77.0843,cake,chocolate,2021,3,4,4,9,1
05-03-2021,cake,rasmalai,,1000,gram,1300,cash,,yes,,11.03466,77.02367,cake,rasamalai,2021,3,5,5,9,1
06-03-2021,cake,mango,momtobe,1000,gram,1200,acc,,yes,,11.00902,77.06443,cake,mango,2021,3,6,6,9,1
10-03-2021,cake,rose,,1000,gram,950,cash,,yes,,11.02586,77.01908,cake,rose,2021,3,10,3,10,1
10-03-2021,cake,blackforest,,1000,gram,800,cash,,yes,,11.06067,77.08492,cake,blackforest,2021,3,10,3,10,1
11-03-2021,cake,mango,sunny day cae,1000,gram,1400,cash,,yes,,11.0818,77.0272,cake,mango,2021,3,11,4,10,1
11-03-2021,cake,pineapple,horse fiels,1000,gram,1600,cash,,yes,,11.03412,77.03312,cake,pineapple,2021,3,11,4,10,1
21-03-2021,cake,mango,heartshape,1000,gram,850,cash,,yes,,11.05973,77.08304,cake,mango,2021,3,21,0,11,1
10-11-2022,brownie,misc_&_combo,,6,pcs,,,,,,,,brownie,15pcs,2022,11,10,4,45,4
07-04-2021,cake,mango,baby shower,1000,gram,1400,cash,,yes,,11.1409436,77.2314211,cake,mango,2021,4,7,3,14,2
28-04-2021,cake,truffle,,1000,gram,900,acc,100,yes,,11.23292,77.31364,cake,truffle,2021,4,28,3,17,2
06-05-2021,cake,chocolate,roseblossem,1000,gram,1250,acc,,yes,,11.03338,76.99127,cake,chocolate,2021,5,6,4,18,2
09-05-2021,cake,blackforest,,1000,gram,750,cash,,,,,,cake,blackforest,2021,5,9,0,18,2
15-05-2021,entremet,vanilla,,,,,,,yes,,,,entremet,vanilla,2021,5,15,6,19,2
17-05-2021,cake,chocochip,tower cake,1000,gram,1400,acc,,yes,,11.00096,77.07904,cake,chocochip,2021,5,17,1,20,2
18-05-2021,cake,chocolate,Netflix,1000,gram,1700,acc,,yes,,11.03005,77.16426,cake,chocolate,2021,5,18,2,20,2
18-05-2021,cake,strawberry,,1000,gram,850,cash,,no,,,,cake,strawberry,2021,5,18,2,20,2
20-05-2021,cake,mango,cricket,1000,gram,1200,acc,,yes,,11.04621,77.08166,cake,mango,2021,5,20,4,20,2
22-05-2021,cake,truffle,chocolate themed,1000,gram,980,acc,,yes,,11.08305,77.12274,cake,truffle,2021,5,22,6,20,2
23-05-2021,cake,blueberry,couple goals,1000,gram,1600,cash,,,,,,cake,Blueberry,2021,5,23,0,20,2
11-06-2021,cake,chocomango,,1000,gram,950,acc,,no,,,,cake,chocomango,2021,6,11,5,23,2
12-06-2021,cake,blueberry,,1000,gram,850,,,no,,,,cake,Blueberry,2021,6,12,6,23,2
12-06-2021,cake,chocolate,,1000,gram,1200,acc,,no,,,,cake,chocolate,2021,6,12,6,23,2
26-06-2021,cake,truffle,tom and jerry,1000,gram,1600,acc,,,,,,cake,truffle,2021,6,26,6,25,2
29-06-2021,cake,mango,,1000,gram,900,acc,,,,,,cake,mango,2021,6,29,2,26,2
02-07-2021,cake,strawberry,red heart,1000,gram,1000,acc,,no,,,,cake,strawberry,2021,7,2,5,26,3
03-07-2021,cake,chocochip,,1000,gram,950,acc,,yes,,11.03045,77.02787,cake,chocochip,2021,7,3,6,26,3
16-07-2021,cake,chocovanilla,,1000,gram,800,acc,,yes,,,,cake,chocovanilla,2021,7,16,5,28,3
17-07-2021,cake,whiteforest,,1000,gram,900,cash,,yes,30,11.02097,76.97647,cake,whiteforest,2021,7,17,6,28,3
20-07-2021,cake,truffle,,1000,gram,950,,,no,,,,cake,truffle,2021,7,20,2,29,3
25-07-2021,cake,oreo,oreoes,1000,gram,1200,acc,,yes,,11.07218,77.12669,cake,oreo,2021,7,25,0,29,3
27-07-2021,cake,redvelvet,,1000,gram,1600,acc,,yes,,,,cake,redvelvet,2021,7,27,2,30,3
29-07-2021,cake,redvelvet,,1000,gram,1500,acc,,yes,,11.00908,77.07133,cake,redvelvet,2021,7,29,4,30,3
01-08-2021,cake,strawberry,,1000,gram,900,acc,,yes,,11.01493,77.08666,cake,strawberry,2021,8,1,0,30,3
05-08-2021,cake,strawberry,super mom,1000,gram,1300,acc,,yes,,10.97946,77.04073,cake,strawberry,2021,8,5,4,31,3
15-08-2021,cake,mango,,1000,gram,850,acc,,yes,,,,cake,mango,2021,8,15,0,32,3
16-08-2021,cake,chocovanilla,mickey,1000,gram,1050,acc,,,,,,cake,chocovanila,2021,8,16,1,33,3
20-08-2021,cake,mango,,1000,gram,900,acc,,no,,,,cake,mango,2021,8,20,5,33,3
23-08-2021,cake,kesarbadam,,1000,gram,1200,acc,,yes,,11.0454,77.03582,cake,kesarbadham,2021,8,23,1,34,3
28-08-2021,cake,kesarbadam,,1000,gram,1200,cash,,yes,,,,cake,kesarbadham,2021,8,28,6,34,3
29-08-2021,cake,strawberry,,1000,gram,1300,acc,,yes,,11.05685,77.02327,cake,strawberry,2021,8,29,0,34,3
29-08-2021,cake,strawberry,,1000,gram,1200,acc,,yes,,11.05537,77.00168,cake,strawberry,2021,8,29,0,34,3
31-08-2021,cake,hazelnut,,1000,gram,1500,acc,,yes,,11.08725,77.13241,cake,hazelnuts,2021,8,31,2,35,3
01-09-2021,cake,whiteforest,Pink heart,1000,gram,1100,acc,,yes,,10.98289,77.0335,cake,whiteforest,2021,9,1,3,35,3
14-09-2021,cake,truffle,rocher,1000,gram,1550,acc,,yes,,10.99263,77.13886,cake,truffle,2021,9,14,2,37,3
17-08-2021,cake,chocochip,spiderman,1000,gram,1700,acc,,yes,,11.00168,77.08223,cake,chocochip,2021,8,17,2,33,3
17-08-2021,cake,kesarbadam,,1000,gram,1200,acc,,yes,,11.07218,77.12669,cake,kesarbadham,2021,8,17,2,33,3
18-08-2021,cake,whiterose,with rose and macarons,1000,gram,1440,acc,,yes,,11.05184,77.04349,cake,white rose,2021,8,18,3,33,3
19-08-2021,cake,truffle,,1000,gram,950,acc,,no,,,,cake,truffle,2021,8,19,4,33,3
20-08-2021,cake,chocolate,,1000,gram,950,acc,,yes,,11.03474,77.03059,cake,chocolate,2021,8,20,5,33,3
21-08-2021,cake,greenapple,Ferrero rocher,1000,gram,1300,acc,,,,,,cake,green apple,2021,8,21,6,33,3
21-08-2021,cake,mango,,1000,gram,1000,acc,,yes,,11.03448,77.03327,cake,mango,2021,8,21,6,33,3
04-09-2021,cake,chocolate,aeroplain,1000,gram,1200,acc,,yes,,11.02503,77.01063,cake,chocolate,2021,9,4,6,35,3
05-09-2021,cake,blueberry,blue pearls,1000,gram,1200,acc,,yes,,11.012,76.99812,cake,Blueberry,2021,9,5,0,35,3
05-09-2021,cake,chocochip,,1000,gram,1000,acc,,yes,,11.06006,77.08375,cake,chocochip,2021,9,5,0,35,3
06-09-2021,cake,whiteforest,,1000,gram,950,acc,,yes,,11.0108,77.0818,cake,whiteforest,2021,9,6,1,36,3
08-09-2021,cake,chocolate,bridel,1000,gram,1350,acc,,yes,,11.01348,77.01165,cake,chocolate,2021,9,8,3,36,3
13-09-2021,cake,chocovanilla,,1000,gram,900,acc,,yes,,11.06151,77.08273,cake,chocovanilla,2021,9,13,1,37,3
15-09-2021,cake,truffle,coffemug,1000,gram,1500,acc,,yes,,11.05184,77.04349,cake,truffle,2021,9,15,3,37,3
17-09-2021,cake,truffle,admk,1000,gram,1400,acc,,no,,,,cake,truffle,2021,9,17,5,37,3
20-09-2021,cake,chocovanilla,,1000,gram,950,,,,,,,cake,chocovanilla,2021,9,20,1,38,3
27-09-2021,cake,mango,,1000,gram,950,cash,,yes,,11.01794,77.12598,cake,mango,2021,9,27,1,39,3
01-10-2021,cake,chocolate,wedding rose,1000,gram,1400,acc,300,yes,,11.03049,77.02777,cake,chocolate,2021,10,1,5,39,4
07-10-2021,cake,rasmalai,,1000,gram,1400,acc,,yes,,10.99302,77.05862,cake,rasamalai,2021,10,7,4,40,4
08-10-2021,cake,truffle,King crown,1000,gram,1300,acc,,yes,,11.01322,77.02398,cake,truffle,2021,10,8,5,40,4
11-10-2021,cake,whiteforest,parent and kids,1000,gram,1200,acc,,yes,,10.97408,77.03774,cake,whiteforest,2021,10,11,1,41,4
12-10-2021,cake,blueberry,pinkey Devine,1000,gram,1700,acc,,,,,,cake,Blueberry,2021,10,12,2,41,4
15-10-2021,cake,hazelnut,,1000,gram,1300,acc,,,,,,cake,hazelnuts,2021,10,15,5,41,4
16-10-2021,entremet,chocolate,,1000,gram,500,acc,,,,,,entremet,chocolate,2021,10,16,6,41,4
17-10-2021,cake,strawberry,mermaid,1000,gram,1300,acc,,,,,,cake,strawberry,2021,10,17,0,41,4
20-10-2021,cake,mango,best dad,1000,gram,1000,cash,,,,,,cake,mango,2021,10,20,3,42,4
22-10-2021,cake,truffle,1st night,1000,gram,1500,acc,,,,,,cake,truffle,2021,10,22,5,42,4
23-10-2021,cake,chocolate,rose cake,1000,gram,1150,acc,,,,,,cake,chocolate,2021,10,23,6,42,4
24-10-2021,cake,redvelvet,,1000,gram,1600,acc,,,,,,cake,redvelvet,2021,10,24,0,42,4
24-10-2021,cake,misc_&_combo,rose,1000,gram,1300,acc,,,,,,cake,coffee,2021,10,24,0,42,4
26-10-2021,cake,butterscotch,,1000,gram,950,cash,,,,,,cake,butterscotch,2021,10,26,2,43,4
28-10-2021,cake,chocolate,civil enginerin,1000,gram,1500,cash,,,,,,cake,chocolate,2021,10,28,4,43,4
29-10-2021,cake,rasmalai,,1000,gram,1400,acc,,,,,,cake,rasamalai,2021,10,29,5,43,4
30-10-2021,cake,mango,bunny,1000,gram,1308,acc,,,,,,cake,mango,2021,10,30,6,43,4
30-10-2021,cake,blueberry,couple,1000,gram,1600,acc,,,,,,cake,blueberry,2021,10,30,6,43,4
31-10-2021,cake,truffle,cagecake,1000,gram,1300,cash,,,,,,cake,truffle,2021,10,31,0,43,4
01-11-2021,cake,whiteforest,minion,1000,gram,1500,acc,,,,11.00558,77.08164,cake,whiteforest,2021,11,1,1,44,4
18-04-2022,cake,kesarbadam,,1000,gram,1300,acc,,,,,,cake,kesarbadham,2022,4,18,1,16,2
07-08-2022,cake,truffle,Mickey mouse,1000,gram,1500,acc,,,,11.04772,77.04531,cake,truffle,2022,8,7,0,31,3
03-11-2021,cake,greenapple,pinkdrip with rocher,1000,gram,1500,acc,,,,11.02503,77.07011,cake,greenapple,2021,11,3,3,44,4
04-11-2021,entremet,strawberry,,1000,gram,1500,acc,,,,11.02066,76.99912,entremet,strawberry,2021,11,4,4,44,4
06-11-2021,cake,chocochip,kitty,1000,gram,1700,acc,,,,11.03326,77.06315,cake,chocochip,2021,11,6,6,44,4
15-02-2021,cake,fusionberries,,1000,gram,1100,,,,,11.01184,77.0515,cake,fusionberry,2021,2,15,1,7,1
09-11-2021,cake,pineapple,rose cake,1000,gram,2000,,,,,11.05089,77.05692,cake,pineapple,2021,11,9,2,45,4
09-11-2021,cake,chocolate,KitKat,1000,gram,1500,acc,,,,11.05089,77.05692,cake,chocolate,2021,11,9,2,45,4
13-11-2021,cake,chocochip,pinkey flowers,1000,gram,1790,acc,,,,11.03932,76.94183,cake,chocochip,2021,11,13,6,45,4
18-11-2021,cake,fusionberries,Blue false line,1000,gram,1400,acc,,,,11.06672,77.00148,cake,fussionberries,2021,11,18,4,46,4
23-11-2021,cake,rasmalai,,1000,gram,1400,,,,,11.0652,77.0288,cake,rasamalai,2021,11,23,2,47,4
23-11-2021,cake,rasmalai,,1000,gram,1550,acc,,,,11.00103,76.96153,cake,rasamalai,2021,11,23,2,47,4
25-11-2021,cake,blueberry,flowers,1000,gram,1750,acc,,,,11.01271,76.99315,cake,blueberry,2021,11,25,4,47,4
27-11-2021,cake,chocomango,pink crown,1000,gram,1300,acc,,,,11.0678,77.06601,cake,chocomango,2021,11,27,6,47,4
27-11-2021,cake,pineapple,royal blue,1000,gram,1500,acc,,,,11.07805,77.03718,cake,pineapple,2021,11,27,6,47,4
28-11-2021,cake,truffle,white square with stars,1000,gram,1650,acc,,,,11.01898,77.04845,cake,truffle,2021,11,28,0,47,4
29-11-2021,cake,pineapple,phanda,1000,gram,1300,acc,,,,11.03567,77.03278,cake,pine apple,2021,11,29,1,48,4
30-11-2021,cake,mango,100days,1000,gram,1200,cash,,,,11.08664,77.13361,cake,mango,2021,11,30,2,48,4
01-12-2021,cake,butterscotch,blue hearts,1000,gram,1400,acc,,yes,,11.06511,77.04811,cake,butterscotch,2021,12,1,3,48,4
06-12-2021,cake,blueberry,books,1000,gram,1800,acc,,yes,,11.0422,77.07766,cake,blueberry,2021,12,6,1,49,4
07-12-2021,cake,whiteforest,minion,1000,gram,1500,acc,,yes,,,,cake,whiteforest,2021,12,7,2,49,4
11-12-2021,cake,kesarbadam,JCB thema,1000,gram,1900,acc,,yes,,13.05265,80.19578,cake,kesarbadham,2021,12,11,6,49,4
12-12-2021,cake,truffle,avenders,1000,gram,1500,acc,,yes,,,,cake,truffle,2021,12,12,0,49,4
12-12-2021,cake,chocolate,naked,1000,gram,1150,acc,,yes,,11.01788,76.98441,cake,chocolate,2021,12,12,0,49,4
13-12-2021,cake,kesarbadam,,1000,gram,1300,acc,,no,,,,cake,kesarbadham,2021,12,13,1,50,4
14-12-2021,cake,truffle,,1000,gram,1000,acc,,yes,,11.07396,77.00697,cake,truffle,2021,12,14,2,50,4
14-12-2021,cake,chocochip,baby halfmonth boy with moon,1000,gram,1500,acc,,no,,,,cake,chocochip,2021,12,14,2,50,4
19-12-2021,cake,pineapple,,1000,gram,900,acc,,,,11.06886,77.10917,cake,pineapple,2021,12,19,0,50,4
22-12-2021,cake,blueberry,half baby,1000,gram,1600,acc,,,,,,cake,blueberry,2021,12,22,3,51,4
05-08-2022,cake,chocolate,,1000,gram,900,acc,,,,,,cake,Chocolate,2022,8,5,5,31,3
28-12-2021,cake,blueberry,,1000,gram,1200,cash,,yes,,11.05393,77.04009,cake,blueberry,2021,12,28,2,52,4
31-12-2021,cake,chocolate,,1000,gram,950,acc,,,,11.04605,77.0512,cake,chocolate,2021,12,31,5,52,4
01-01-2022,cake,chocolate,jeep topper,1000,gram,1500,cash,,yes,,11.02622,77.01611,cake,chocolate,2022,1,1,6,52,1
07-01-2022,cake,chocochip,makeupkit,1000,gram,1400,acc,,yes,,11.0688,77.11262,cake,chocochip,2022,1,7,5,1,1
10-01-2022,cake,chocochip,panda,1000,gram,1800,acc,,yes,,11.05604,77.04677,cake,chocochip,2022,1,10,1,2,1
08-02-2021,misc_&_combo,chocolate,,,,,,,,,,,shew pastry,chocolate,2021,2,8,1,6,1
11-01-2022,cake,strawberry,gadgets theam,1000,gram,1000,cash,,no,,,,cake,strawberry,2022,1,11,2,2,1
11-01-2022,cake,blueberry,,1000,gram,1200,acc,,yes,,11.09483,77.04493,cake,blueberry,2022,1,11,2,2,1
12-01-2022,cake,lotus_biscoff,golden crown,1000,gram,1800,acc,50,yes,,11.09139,77.1777,cake,lotusbiscoff,2022,1,12,3,2,1
16-01-2022,cake,truffle,,1000,gram,1100,acc,,no,,,,cake,truffle,2022,1,16,0,2,1
02-09-2021,cake,fusionberries,,1000,gram,1200,acc,,no,,,,cake,fussionberries,2021,9,2,4,35,3
19-01-2022,cake,truffle,blue theam,1000,gram,1500,acc,,yes,,11.0897,77.11892,cake,truffle,2022,1,19,3,3,1
22-01-2022,cake,truffle,,1000,gram,1050,acc,,yes,,11.05717,77.05082,cake,truffle,2022,1,22,6,3,1
24-01-2022,cake,pineapple,,1000,gram,950,cash,,no,,,,cake,pine apple,2022,1,24,1,4,1
08-02-2022,cake,truffle,super mom,1000,gram,1600,acc,,yes,,11.02856,76.94379,cake,truffle,2022,2,8,2,6,1
10-02-2022,cake,butterscotch,,1000,gram,950,acc,,,,11.09353,77.12055,cake,butterscotch,2022,2,10,4,6,1
10-02-2022,cake,butterscotch,Barby doll,1000,gram,1500,acc,,,,11.09353,77.12055,cake,buttercmscotch,2022,2,10,4,6,1
12-02-2022,cake,caramel,butter finish,1000,gram,1300,acc,,,,11.09139,77.1777,cake,caramel,2022,2,12,6,6,1
12-02-2022,cake,chocolate,country sugar,1000,gram,1000,acc,,no,,,,cake,chocolate,2022,2,12,6,6,1
12-02-2022,cake,greenapple,,1000,gram,950,acc,,yes,,11.06876,77.18365,cake,green apple,2022,2,12,6,6,1
13-02-2022,cake,truffle,Whale cake,1000,gram,1600,acc,,,,11.03714,77.03677,cake,truffle,2022,2,13,0,6,1
24-09-2021,cake,chocolate,,1000,gram,900,cash,,yes,,,,cake,chocolate,2021,9,24,5,38,3
14-02-2022,cake,pineapple,wedding cake with redand white flowers,1000,gram,2200,acc,,,,11.00226,76.97972,cake,pine apple,2022,2,14,1,7,1
16-02-2022,cake,butterscotch,anniversary,1000,gram,1600,acc,,,,11.10244,77.1738,cake,butterscotch,2022,2,16,3,7,1
16-02-2022,cake,kesarbadam,,1000,gram,1300,acc,,no,,,,cake,kesarbadham,2022,2,16,3,7,1
22-02-2022,cake,pineapple,,1000,gram,950,acc,,no,,,,cake,pineapple,2022,2,22,2,8,1
23-02-2022,cake,chocolate,MasterChef,1000,gram,1500,acc,,,,11.01788,76.98441,cake,chocolate,2022,2,23,3,8,1
25-02-2022,cake,rasmalai,,1000,gram,1500,acc,,,,11.05456,77.06717,cake,rasamalai,2022,2,25,5,8,1
14-04-2022,cake,truffle,,1000,gram,1000,acc,,,,11.01736,76.98304,cake,truffle,2022,4,14,4,15,2
19-04-2022,cake,truffle,with Teddy yellow,1000,gram,1400,acc,,,,11.07495,77.00216,cake,truffle,2022,4,19,2,16,2
22-04-2022,cake,chocolate,isomalt candies pink,1000,gram,1200,acc,,,,,,cake,chocolate,2022,4,22,5,16,2
02-05-2022,cake,butterscotch,daughter and father theam,1000,gram,1100,acc,,,,11.08138,77.03511,cake,butterscotch,2022,5,2,1,18,2
09-05-2022,cake,truffle,,1000,gram,,,,,,11.07271,77.10661,cake,truffle,2022,5,9,1,19,2
09-05-2022,cake,kesarbadam,,1000,gram,1300,,,,,11.07271,77.10661,cake,kesarbadham,2022,5,9,1,19,2
11-05-2022,cake,truffle,yellow,1000,gram,1200,acc,,,,11.05599,77.06142,cake,truffle,2022,5,11,3,19,2
12-05-2022,cake,truffle,KitKat golden,1000,gram,1900,acc,,,,11.05822,77.03801,cake,truffle,2022,5,12,4,19,2
15-05-2022,cake,chocochunk,blue square cake with fondant,1000,gram,1900,acc,,,,11.00896,77.07869,cake,chocochunk,2022,5,15,0,19,2
18-05-2022,cake,rasmalai,blue crown,1000,gram,1850,cash,,,,11.07517,77.10469,cake,rasamalai,2022,5,18,3,20,2
18-05-2022,cake,chocolate,teddy,1000,gram,1350,acc,,,,11.06014,76.98908,cake,chocolate,2022,5,18,3,20,2
22-05-2022,cake,misc_&_combo,,1000,gram,1400,acc,,,,11.07016,77.12767,cake,gulabjamun,2022,5,22,0,20,2
23-05-2022,cake,chocomango,orange ricepaper,1000,gram,2000,acc,,,,11.09139,77.1777,cake,choco mango,2022,5,23,1,21,2
27-05-2022,cake,strawberry,icecream cone and m&mchocolate,1000,gram,1200,acc,,,,10.9863,77.0621,cake,strawberry,2022,5,27,5,21,2
30-05-2022,cake,chocolate,KitKat jungle cake,1000,gram,1900,acc,,,,11.01597,76.98421,cake,chocolate,2022,5,30,1,22,2
01-06-2022,cake,whiteforest,,1000,gram,950,,,,,10.97651,77.02709,cake,whiteforest,2022,6,1,3,22,2
04-06-2022,cake,chocolate,whini pooh,1000,gram,1300,acc,,,,11.06014,76.98908,cake,chocolate,2022,6,4,6,22,2
05-06-2022,cake,chocolate,anniversary,1000,gram,1300,acc,,,,11.05438,77.02273,cake,chocolate,2022,6,5,0,22,2
07-06-2022,cookie,chocochip,,1000,gram,500,,,no,,,,cookies,chocochip,2022,6,7,2,23,2
07-06-2022,cake,truffle,,1000,gram,1000,acc,,,,11.05288,76.99543,cake,truffle,2022,6,7,2,23,2
08-06-2022,cake,snickers,,1000,gram,1500,acc,,,,11.05034,77.01165,cake,Snickers,2022,6,8,3,23,2
11-06-2022,cake,chocovanilla,,1000,gram,1000,acc,,no,,,,cake,chocovanilla,2022,6,11,6,23,2
26-05-2021,cake,chocolate,,500,gram,500,cash,,no,,,,cake,chocolate,2021,5,26,3,21,2
11-06-2022,cake,strawberry,rainbow cake with flowers,1000,gram,1200,acc,,,,11.04533,77.00097,cake,strawberry,2022,6,11,6,23,2
15-06-2022,cake,rasmalai,,1000,gram,1500,acc,,,,11.05794,77.00538,cake,rasamalai,2022,6,15,3,24,2
16-06-2022,cake,mango,,1000,gram,1000,cash,,,,11.10515,77.17505,cake,mango,2022,6,16,4,24,2
16-06-2022,cake,kesarbadam,,1000,gram,1400,acc,,,,11.07618,76.99778,cake,kesarbadham,2022,6,16,4,24,2
25-06-2022,cake,whiterose,family cake,1000,gram,1300,cash,,,,11.05585,77.03888,cake,white rose,2022,6,25,6,25,2
27-06-2022,cake,pineapple,whinnepooh with chicken,1000,gram,1400,acc,,,,11.06773,77.00065,cake,pineapple,2022,6,27,1,26,2
27-06-2022,cake,lotus_biscoff,Krishna,1000,gram,1450,acc,,,,11.06922,77.06654,cake,biscoff,2022,6,27,1,26,2
27-06-2022,cake,strawberry,,1000,gram,950,acc,,,,11.06951,77.1088,cake,strawberry,2022,6,27,1,26,2
29-06-2022,cake,caramelnuts,jungle theam,1000,gram,1500,acc,,,,10.98624,77.06067,cake,caramel nuts,2022,6,29,3,26,2
30-06-2022,cake,hazelnut,unicorn,1000,gram,1600,acc,,,,11.05288,76.99543,cake,hazelnuts,2022,6,30,4,26,2
03-07-2022,cake,whiteforest,ben10,1000,gram,1100,,,,,10.97651,77.02709,cake,whiteforest,2022,7,3,0,26,3
04-07-2022,cake,greenapple,,1000,gram,1050,acc,,,,11.06666,77.04657,cake,green apple,2022,7,4,1,27,3
06-07-2022,cake,rasmalai,,1000,gram,1500,acc,,,,10.9856,77.05682,cake,rasamalai,2022,7,6,3,27,3
08-07-2022,cake,lotus_biscoff,,1000,gram,1450,cash,,,,11.03482,77.01447,cake,lotusbiscoff,2022,7,8,5,27,3
14-07-2022,cake,rasmalai,,1000,gram,,,,,,,,cake,rasamalai,2022,7,14,4,28,3
18-07-2022,cake,pineapple,,1000,gram,1030,cash,,,,11.10184,77.17669,cake,pineapple,2022,7,18,1,29,3
25-07-2022,cake,chocolate,Barby blue,1000,gram,1300,acc,,,,11.07018,77.12734,cake,chocolate,2022,7,25,1,30,3
20-10-2022,cake,hazelnut,,500,gram,700,cash,,,,,,cake,hazelnuts,2022,10,20,4,42,4
03-08-2022,cake,chocolate,penguin,1000,gram,2000,acc,,,,11.07784,77.03646,cake,chocolate,2022,8,3,3,31,3
29-07-2022,cake,truffle,iron man,1000,gram,1300,acc,,,,11.00847,77.0709,cake,truffle,2022,7,29,5,30,3
17-08-2022,cake,mango,makeupkit,1000,gram,1500,acc,,,,,,cake,mango,2022,8,17,3,33,3
18-08-2022,cake,truffle,,1000,gram,1000,acc,,,,,,cake,truffle,2022,8,18,4,33,3
28-08-2022,cake,rosemilk,,1000,gram,1200,,,,,,,cake,rosemilk,2022,8,28,0,34,3
31-08-2022,cake,chocochunk,roll ice cream,1000,gram,1600,acc,,,,11.05823,77.07801,cake,chocochunk,2022,8,31,3,35,3
31-08-2022,cake,truffle,,1000,gram,1400,acc,,,,11.08594,77.1343,cake,truffle,2022,8,31,3,35,3
05-09-2022,cake,truffle,beriyani,1000,gram,1500,acc,,,,11.01342,77.13357,cake,truffle,2022,9,5,1,36,3
05-09-2022,cake,chocolate,chocolate cage cake,1000,gram,1200,acc,,,,11.01342,77.13357,cake,Chocolate,2022,9,5,1,36,3
09-09-2022,cake,chocochunk,anniversary,1000,gram,1200,acc,,,,11.00198,77.07892,cake,chocochunk,2022,9,9,5,36,3
10-09-2022,cake,truffle,,1000,gram,1100,acc,,,,11.06115,77.08374,cake,truffle,2022,9,10,6,36,3
